"ensembl_gene_id"	"external_gene_name"
"609"	"ENSG00000100997"	"ABHD12"
"610"	"ENSG00000101017"	"CD40"
"611"	"ENSG00000101126"	"ADNP"
"612"	"ENSG00000101134"	"DOK5"
"613"	"ENSG00000101138"	"CSTF1"
"614"	"ENSG00000101144"	"BMP7"
"615"	"ENSG00000101152"	"DNAJC5"
"616"	"ENSG00000101160"	"CTSZ"
"617"	"ENSG00000101191"	"DIDO1"
"618"	"ENSG00000101197"	"BIRC7"
"619"	"ENSG00000101199"	"ARFGAP1"
"620"	"ENSG00000101200"	"AVP"
"621"	"ENSG00000101204"	"CHRNA4"
"622"	"ENSG00000101210"	"EEF1A2"
"623"	"ENSG00000101220"	"ADISSP"
"624"	"ENSG00000101224"	"CDC25B"
"625"	"ENSG00000101246"	"ARFRP1"
"626"	"ENSG00000101266"	"CSNK2A1"
"627"	"ENSG00000101280"	"ANGPT4"
"628"	"ENSG00000101290"	"CDS2"
"629"	"ENSG00000101331"	"CCM2L"
"630"	"ENSG00000101343"	"CRNKL1"
"631"	"ENSG00000101391"	"CDK5RAP1"
"632"	"ENSG00000101412"	"E2F1"
"633"	"ENSG00000101421"	"CHMP4B"
"634"	"ENSG00000101425"	"BPI"
"635"	"ENSG00000101435"	"CST9L"
"636"	"ENSG00000101439"	"CST3"
"637"	"ENSG00000101440"	"ASIP"
"638"	"ENSG00000101441"	"CST4"
"639"	"ENSG00000101442"	"ACTR5"
"640"	"ENSG00000101444"	"AHCY"
"641"	"ENSG00000101452"	"DHX35"
"642"	"ENSG00000101473"	"ACOT8"
"643"	"ENSG00000101474"	"APMAP"
"644"	"ENSG00000101489"	"CELF4"
"645"	"ENSG00000101542"	"CDH20"
"646"	"ENSG00000101544"	"ADNP2"
"647"	"ENSG00000101624"	"CEP76"
"648"	"ENSG00000101639"	"CEP192"
"649"	"ENSG00000101811"	"CSTF2"
"650"	"ENSG00000101844"	"ATG4A"
"651"	"ENSG00000101892"	"ATP1B4"
"652"	"ENSG00000101901"	"ALG13"
"653"	"ENSG00000101935"	"AMMECR1"
"654"	"ENSG00000101938"	"CHRDL1"
"655"	"ENSG00000101974"	"ATP11C"
"656"	"ENSG00000101986"	"ABCD1"
"657"	"ENSG00000101997"	"CCDC22"
"658"	"ENSG00000102001"	"CACNA1F"
"659"	"ENSG00000102010"	"BMX"
"660"	"ENSG00000102034"	"ELF4"
"661"	"ENSG00000102048"	"ASB9"
"662"	"ENSG00000102119"	"EMD"
"663"	"ENSG00000102181"	"CD99L2"
"664"	"ENSG00000102189"	"EEA1"
"665"	"ENSG00000102225"	"CDK16"
"666"	"ENSG00000102239"	"BRS3"
"667"	"ENSG00000102245"	"CD40LG"
"668"	"ENSG00000102384"	"CENPI"
"669"	"ENSG00000102385"	"DRP2"
"670"	"ENSG00000102401"	"ARMCX3"
"671"	"ENSG00000102409"	"BEX4"
"672"	"ENSG00000102543"	"CDADC1"
"673"	"ENSG00000102547"	"CAB39L"
"674"	"ENSG00000102575"	"ACP5"
"675"	"ENSG00000102580"	"DNAJC3"
"676"	"ENSG00000102606"	"ARHGEF7"
"677"	"ENSG00000102780"	"DGKH"
"678"	"ENSG00000102794"	"ACOD1"
"679"	"ENSG00000102805"	"CLN5"
"680"	"ENSG00000102879"	"CORO1A"
"681"	"ENSG00000102890"	"ELMO3"
"682"	"ENSG00000102901"	"CENPT"
"683"	"ENSG00000102924"	"CBLN1"
"684"	"ENSG00000102931"	"ARL2BP"
"685"	"ENSG00000102962"	"CCL22"
"686"	"ENSG00000102967"	"DHODH"
"687"	"ENSG00000102970"	"CCL17"
"688"	"ENSG00000102974"	"CTCF"
"689"	"ENSG00000102977"	"ACD"
"690"	"ENSG00000103018"	"CYB5B"
"691"	"ENSG00000103021"	"CCDC113"
"692"	"ENSG00000103051"	"COG4"
"693"	"ENSG00000103126"	"AXIN1"
"694"	"ENSG00000103187"	"COTL1"
"695"	"ENSG00000103196"	"CRISPLD2"
"696"	"ENSG00000103222"	"ABCC1"
"697"	"ENSG00000103245"	"CIAO3"
"698"	"ENSG00000103249"	"CLCN7"
"699"	"ENSG00000103254"	"ANTKMT"
"700"	"ENSG00000103316"	"CRYM"
"701"	"ENSG00000103319"	"EEF2K"
"702"	"ENSG00000103326"	"CAPN15"
"703"	"ENSG00000103351"	"CLUAP1"
"704"	"ENSG00000103356"	"EARS2"
"705"	"ENSG00000103363"	"ELOB"
"706"	"ENSG00000103375"	"AQP8"
"707"	"ENSG00000103381"	"CPPED1"
"708"	"ENSG00000103423"	"DNAJA3"
"709"	"ENSG00000103429"	"BFAR"
"710"	"ENSG00000103502"	"CDIPT"
"711"	"ENSG00000103507"	"BCKDK"
"712"	"ENSG00000103540"	"CCP110"
"713"	"ENSG00000103569"	"AQP9"
"714"	"ENSG00000103591"	"AAGAB"
"715"	"ENSG00000103647"	"CORO2B"
"716"	"ENSG00000103653"	"CSK"
"717"	"ENSG00000103723"	"AP3B2"
"718"	"ENSG00000103740"	"ACSBG1"
"719"	"ENSG00000103811"	"CTSH"
"720"	"ENSG00000103855"	"CD276"
"721"	"ENSG00000103888"	"CEMIP"
"722"	"ENSG00000103966"	"EHD4"
"723"	"ENSG00000103995"	"CEP152"
"724"	"ENSG00000104043"	"ATP8B4"
"725"	"ENSG00000104047"	"DTWD1"
"726"	"ENSG00000104081"	"BMF"
"727"	"ENSG00000104093"	"DMXL2"
"728"	"ENSG00000104129"	"DNAJC17"
"729"	"ENSG00000104131"	"EIF3J"
"730"	"ENSG00000104164"	"BLOC1S6"
"731"	"ENSG00000104218"	"CSPP1"
"732"	"ENSG00000104221"	"BRF2"
"733"	"ENSG00000104267"	"CA2"
"734"	"ENSG00000104324"	"CPQ"
"735"	"ENSG00000104325"	"DECR1"
"736"	"ENSG00000104327"	"CALB1"
"737"	"ENSG00000104331"	"BPNT2"
"738"	"ENSG00000104371"	"DKK4"
"739"	"ENSG00000104408"	"EIF3E"
"740"	"ENSG00000104412"	"EMC2"
"741"	"ENSG00000104415"	"CCN4"
"742"	"ENSG00000104442"	"ARMC1"
"743"	"ENSG00000104472"	"CHRAC1"
"744"	"ENSG00000104529"	"EEF1D"
"745"	"ENSG00000104537"	"ANXA13"
"746"	"ENSG00000104671"	"DCTN6"
"747"	"ENSG00000104728"	"ARHGEF10"
"748"	"ENSG00000104755"	"ADAM2"
"749"	"ENSG00000104763"	"ASAH1"
"750"	"ENSG00000104765"	"BNIP3L"
"751"	"ENSG00000104808"	"DHDH"
"752"	"ENSG00000104818"	"CGB2"
"753"	"ENSG00000104823"	"ECH1"
"754"	"ENSG00000104827"	"CGB3"
"755"	"ENSG00000104853"	"CLPTM1"
"756"	"ENSG00000104859"	"CLASRP"
"757"	"ENSG00000104879"	"CKM"
"758"	"ENSG00000104880"	"ARHGEF18"
"759"	"ENSG00000104885"	"DOT1L"
"760"	"ENSG00000104899"	"AMH"
"761"	"ENSG00000104901"	"DKKL1"
"762"	"ENSG00000104936"	"DMPK"
"763"	"ENSG00000104938"	"CLEC4M"
"764"	"ENSG00000104983"	"CCDC61"
"765"	"ENSG00000105011"	"ASF1B"
"766"	"ENSG00000105127"	"AKAP8"
"767"	"ENSG00000105141"	"CASP14"
"768"	"ENSG00000105146"	"AURKC"
"769"	"ENSG00000105173"	"CCNE1"
"770"	"ENSG00000105186"	"ANKRD27"
"771"	"ENSG00000105204"	"DYRK1B"
"772"	"ENSG00000105205"	"CLC"
"773"	"ENSG00000105219"	"CCNP"
"774"	"ENSG00000105221"	"AKT2"
"775"	"ENSG00000105246"	"EBI3"
"776"	"ENSG00000105270"	"CLIP3"
"777"	"ENSG00000105290"	"APLP1"
"778"	"ENSG00000105298"	"CACTIN"
"779"	"ENSG00000105327"	"BBC3"
"780"	"ENSG00000105339"	"DENND3"
"781"	"ENSG00000105341"	"DMAC2"
"782"	"ENSG00000105352"	"CEACAM4"
"783"	"ENSG00000105369"	"CD79A"
"784"	"ENSG00000105383"	"CD33"
"785"	"ENSG00000105388"	"CEACAM5"
"786"	"ENSG00000105392"	"CRX"
"787"	"ENSG00000105393"	"BABAM1"
"788"	"ENSG00000105401"	"CDC37"
"789"	"ENSG00000105409"	"ATP1A3"
"790"	"ENSG00000105427"	"CNFN"
"791"	"ENSG00000105443"	"CYTH2"
"792"	"ENSG00000105472"	"CLEC11A"
"793"	"ENSG00000105483"	"CARD8"
"794"	"ENSG00000105507"	"CABP5"
"795"	"ENSG00000105516"	"DBP"
"796"	"ENSG00000105519"	"CAPS"
"797"	"ENSG00000105552"	"BCAT2"
"798"	"ENSG00000105605"	"CACNG7"
"799"	"ENSG00000105612"	"DNASE2"
"800"	"ENSG00000105643"	"ARRDC2"
"801"	"ENSG00000105656"	"ELL"
"802"	"ENSG00000105662"	"CRTC1"
"803"	"ENSG00000105664"	"COMP"
"804"	"ENSG00000105669"	"COPE"
"805"	"ENSG00000105671"	"DDX49"
"806"	"ENSG00000105675"	"ATP4A"
"807"	"ENSG00000105676"	"ARMC6"
"808"	"ENSG00000105726"	"ATP13A1"
"809"	"ENSG00000105767"	"CADM4"
"810"	"ENSG00000105778"	"AVL9"
"811"	"ENSG00000105792"	"CFAP69"
"812"	"ENSG00000105810"	"CDK6"
"813"	"ENSG00000105821"	"DNAJC2"
"814"	"ENSG00000105829"	"BET1"
"815"	"ENSG00000105865"	"DUS4L"
"816"	"ENSG00000105877"	"DNAH11"
"817"	"ENSG00000105879"	"CBLL1"
"818"	"ENSG00000105880"	"DLX5"
"819"	"ENSG00000105929"	"ATP6V0A4"
"820"	"ENSG00000105963"	"ADAP1"
"821"	"ENSG00000105971"	"CAV2"
"822"	"ENSG00000105974"	"CAV1"
"823"	"ENSG00000105993"	"DNAJB6"
"824"	"ENSG00000106009"	"BRAT1"
"825"	"ENSG00000106066"	"CPVL"
"826"	"ENSG00000106069"	"CHN2"
"827"	"ENSG00000106077"	"ABHD11"
"828"	"ENSG00000106078"	"COBL"
"829"	"ENSG00000106113"	"CRHR2"
"830"	"ENSG00000106144"	"CASP2"
"831"	"ENSG00000106153"	"CHCHD2"
"832"	"ENSG00000106178"	"CCL24"
"833"	"ENSG00000106245"	"BUD31"
"834"	"ENSG00000106258"	"CYP3A5"
"835"	"ENSG00000106263"	"EIF3B"
"836"	"ENSG00000106305"	"AIMP2"
"837"	"ENSG00000106351"	"AGFG2"
"838"	"ENSG00000106367"	"AP1S1"
"839"	"ENSG00000106392"	"C1GALT1"
"840"	"ENSG00000106404"	"CLDN15"
"841"	"ENSG00000106477"	"CEP41"
"842"	"ENSG00000106526"	"ACTR3C"
"843"	"ENSG00000106541"	"AGR2"
"844"	"ENSG00000106546"	"AHR"
"845"	"ENSG00000106554"	"CHCHD3"
"846"	"ENSG00000106603"	"COA1"
"847"	"ENSG00000106605"	"BLVRA"
"848"	"ENSG00000106624"	"AEBP1"
"849"	"ENSG00000106635"	"BCL7B"
"850"	"ENSG00000106665"	"CLIP2"
"851"	"ENSG00000106682"	"EIF4H"
"852"	"ENSG00000106714"	"CNTNAP3"
"853"	"ENSG00000106789"	"CORO2A"
"854"	"ENSG00000106804"	"C5"
"855"	"ENSG00000106819"	"ASPN"
"856"	"ENSG00000106823"	"ECM2"
"857"	"ENSG00000106927"	"AMBP"
"858"	"ENSG00000106948"	"AKNA"
"859"	"ENSG00000106976"	"DNM1"
"860"	"ENSG00000106992"	"AK1"
"861"	"ENSG00000106993"	"CDC37L1"
"862"	"ENSG00000107099"	"DOCK8"
"863"	"ENSG00000107105"	"ELAVL2"
"864"	"ENSG00000107159"	"CA9"
"865"	"ENSG00000107175"	"CREB3"
"866"	"ENSG00000107201"	"RIGI"
"867"	"ENSG00000107223"	"EDF1"
"868"	"ENSG00000107262"	"BAG1"
"869"	"ENSG00000107282"	"APBA1"
"870"	"ENSG00000107331"	"ABCA2"
"871"	"ENSG00000107362"	"ABHD17B"
"872"	"ENSG00000107404"	"DVL1"
"873"	"ENSG00000107443"	"CCNJ"
"874"	"ENSG00000107447"	"DNTT"
"875"	"ENSG00000107518"	"ATRNL1"
"876"	"ENSG00000107554"	"DNMBP"
"877"	"ENSG00000107562"	"CXCL12"
"878"	"ENSG00000107581"	"EIF3A"
"879"	"ENSG00000107611"	"CUBN"
"880"	"ENSG00000107669"	"ATE1"
"881"	"ENSG00000107736"	"CDH23"
"882"	"ENSG00000107771"	"CCSER2"
"883"	"ENSG00000107779"	"BMPR1A"
"884"	"ENSG00000107796"	"ACTA2"
"885"	"ENSG00000107863"	"ARHGAP21"
"886"	"ENSG00000107864"	"CPEB3"
"887"	"ENSG00000107874"	"CUEDC2"
"888"	"ENSG00000107890"	"ANKRD26"
"889"	"ENSG00000107897"	"ACBD5"
"890"	"ENSG00000107938"	"EDRF1"
"891"	"ENSG00000107949"	"BCCIP"
"892"	"ENSG00000107984"	"DKK1"
"893"	"ENSG00000108001"	"EBF3"
"894"	"ENSG00000108091"	"CCDC6"
"895"	"ENSG00000108094"	"CUL2"
"896"	"ENSG00000108100"	"CCNY"
"897"	"ENSG00000108242"	"CYP2C18"
"898"	"ENSG00000108255"	"CRYBA1"
"899"	"ENSG00000108342"	"CSF3"
"900"	"ENSG00000108349"	"CASC3"
"901"	"ENSG00000108381"	"ASPA"
"902"	"ENSG00000108465"	"CDK5RAP3"
"903"	"ENSG00000108468"	"CBX1"
"904"	"ENSG00000108509"	"CAMTA2"
"905"	"ENSG00000108556"	"CHRNE"
"906"	"ENSG00000108561"	"C1QBP"
"907"	"ENSG00000108578"	"BLMH"
"908"	"ENSG00000108582"	"CPD"
"909"	"ENSG00000108588"	"CCDC47"
"910"	"ENSG00000108591"	"DRG2"
"911"	"ENSG00000108599"	"AKAP10"
"912"	"ENSG00000108602"	"ALDH3A1"
"913"	"ENSG00000108641"	"B9D1"
"914"	"ENSG00000108654"	"DDX5"
"915"	"ENSG00000108666"	"C17orf75"
"916"	"ENSG00000108669"	"CYTH1"
"917"	"ENSG00000108684"	"ASIC2"
"918"	"ENSG00000108688"	"CCL7"
"919"	"ENSG00000108691"	"CCL2"
"920"	"ENSG00000108700"	"CCL8"
"921"	"ENSG00000108702"	"CCL1"
"922"	"ENSG00000108771"	"DHX58"
"923"	"ENSG00000108797"	"CNTNAP1"
"924"	"ENSG00000108798"	"ABI3"
"925"	"ENSG00000108813"	"DLX4"
"926"	"ENSG00000108821"	"COL1A1"
"927"	"ENSG00000108839"	"ALOX12"
"928"	"ENSG00000108846"	"ABCC3"
"929"	"ENSG00000108861"	"DUSP3"
"930"	"ENSG00000108878"	"CACNG1"
"931"	"ENSG00000108883"	"EFTUD2"
"932"	"ENSG00000108947"	"EFNB3"
"933"	"ENSG00000108963"	"DPH1"
"934"	"ENSG00000109016"	"DHRS7B"
"935"	"ENSG00000109107"	"ALDOC"
"936"	"ENSG00000109182"	"CWH43"
"937"	"ENSG00000109184"	"DCUN1D4"
"938"	"ENSG00000109220"	"CHIC2"
"939"	"ENSG00000109265"	"CRACD"
"940"	"ENSG00000109321"	"AREG"
"941"	"ENSG00000109381"	"ELF2"
"942"	"ENSG00000109472"	"CPE"
"943"	"ENSG00000109572"	"CLCN3"
"944"	"ENSG00000109576"	"AADAT"
"945"	"ENSG00000109606"	"DHX15"
"946"	"ENSG00000109625"	"CPZ"
"947"	"ENSG00000109684"	"CLNK"
"948"	"ENSG00000109743"	"BST1"
"949"	"ENSG00000109832"	"DDX25"
"950"	"ENSG00000109846"	"CRYAB"
"951"	"ENSG00000109851"	"DBX1"
"952"	"ENSG00000109861"	"CTSC"
"953"	"ENSG00000109911"	"ELP4"
"954"	"ENSG00000109943"	"CRTAM"
"955"	"ENSG00000109956"	"B3GAT1"
"956"	"ENSG00000110011"	"DNAJC4"
"957"	"ENSG00000110042"	"DTX4"
"958"	"ENSG00000110046"	"ATG2A"
"959"	"ENSG00000110047"	"EHD1"
"960"	"ENSG00000110063"	"DCPS"
"961"	"ENSG00000110090"	"CPT1A"
"962"	"ENSG00000110092"	"CCND1"
"963"	"ENSG00000110148"	"CCKBR"
"964"	"ENSG00000110172"	"CHORDC1"
"965"	"ENSG00000110200"	"ANAPC15"
"966"	"ENSG00000110237"	"ARHGEF17"
"967"	"ENSG00000110243"	"APOA5"
"968"	"ENSG00000110244"	"APOA4"
"969"	"ENSG00000110245"	"APOC3"
"970"	"ENSG00000110274"	"CEP164"
"971"	"ENSG00000110318"	"CEP126"
"972"	"ENSG00000110321"	"EIF4G2"
"973"	"ENSG00000110330"	"BIRC2"
"974"	"ENSG00000110367"	"DDX6"
"975"	"ENSG00000110395"	"CBL"
"976"	"ENSG00000110442"	"COMMD9"
"977"	"ENSG00000110448"	"CD5"
"978"	"ENSG00000110455"	"ACCS"
"979"	"ENSG00000110497"	"AMBRA1"
"980"	"ENSG00000110619"	"CARS1"
"981"	"ENSG00000110651"	"CD81"
"982"	"ENSG00000110675"	"ELMOD1"
"983"	"ENSG00000110680"	"CALCA"
"984"	"ENSG00000110696"	"C11orf58"
"985"	"ENSG00000110711"	"AIP"
"986"	"ENSG00000110721"	"CHKA"
"987"	"ENSG00000110848"	"CD69"
"988"	"ENSG00000110871"	"COQ5"
"989"	"ENSG00000110880"	"CORO1C"
"990"	"ENSG00000110881"	"ASIC1"
"991"	"ENSG00000110887"	"DAO"
"992"	"ENSG00000110888"	"CAPRIN2"
"993"	"ENSG00000110925"	"CSRNP2"
"994"	"ENSG00000110931"	"CAMKK2"
"995"	"ENSG00000110934"	"BIN2"
"996"	"ENSG00000110955"	"ATP5F1B"
"997"	"ENSG00000110987"	"BCL7A"
"998"	"ENSG00000111012"	"CYP27B1"
"999"	"ENSG00000111058"	"ACSS3"
"1000"	"ENSG00000111145"	"ELK3"
"1001"	"ENSG00000111229"	"ARPC3"
"1002"	"ENSG00000111249"	"CUX2"
"1003"	"ENSG00000111254"	"AKAP3"
"1004"	"ENSG00000111266"	"DUSP16"
"1005"	"ENSG00000111269"	"CREBL2"
"1006"	"ENSG00000111271"	"ACAD10"
"1007"	"ENSG00000111275"	"ALDH2"
"1008"	"ENSG00000111276"	"CDKN1B"
"1009"	"ENSG00000111328"	"CDK2AP1"
"1010"	"ENSG00000111339"	"ART4"
"1011"	"ENSG00000111348"	"ARHGDIB"
"1012"	"ENSG00000111361"	"EIF2B1"
"1013"	"ENSG00000111452"	"ADGRD1"
"1014"	"ENSG00000111481"	"COPZ1"
"1015"	"ENSG00000111530"	"CAND1"
"1016"	"ENSG00000111596"	"CNOT2"
"1017"	"ENSG00000111605"	"CPSF6"
"1018"	"ENSG00000111642"	"CHD4"
"1019"	"ENSG00000111644"	"ACRBP"
"1020"	"ENSG00000111652"	"COPS7A"
"1021"	"ENSG00000111665"	"CDCA3"
"1022"	"ENSG00000111666"	"CHPT1"
"1023"	"ENSG00000111676"	"ATN1"
"1024"	"ENSG00000111678"	"C12orf57"
"1025"	"ENSG00000111701"	"APOBEC1"
"1026"	"ENSG00000111726"	"CMAS"
"1027"	"ENSG00000111729"	"CLEC4A"
"1028"	"ENSG00000111731"	"C2CD5"
"1029"	"ENSG00000111732"	"AICDA"
"1030"	"ENSG00000111775"	"COX6A1"
"1031"	"ENSG00000111799"	"COL12A1"
"1032"	"ENSG00000111801"	"BTN3A3"
"1033"	"ENSG00000111817"	"DSE"
"1034"	"ENSG00000111860"	"CEP85L"
"1035"	"ENSG00000111863"	"ADTRP"
"1036"	"ENSG00000111875"	"ASF1A"
"1037"	"ENSG00000112144"	"CILK1"
"1038"	"ENSG00000112149"	"CD83"
"1039"	"ENSG00000112175"	"BMP5"
"1040"	"ENSG00000112182"	"BACH2"
"1041"	"ENSG00000112186"	"CAP2"
"1042"	"ENSG00000112208"	"BAG2"
"1043"	"ENSG00000112237"	"CCNC"
"1044"	"ENSG00000112242"	"E2F3"
"1045"	"ENSG00000112249"	"ASCC3"
"1046"	"ENSG00000112276"	"BVES"
"1047"	"ENSG00000112280"	"COL9A1"
"1048"	"ENSG00000112294"	"ALDH5A1"
"1049"	"ENSG00000112297"	"CRYBG1"
"1050"	"ENSG00000112304"	"ACOT13"
"1051"	"ENSG00000112308"	"C6orf62"
"1052"	"ENSG00000112309"	"B3GAT2"
"1053"	"ENSG00000112379"	"ARFGEF3"
"1054"	"ENSG00000112414"	"ADGRG6"
"1055"	"ENSG00000112486"	"CCR6"
"1056"	"ENSG00000112514"	"CUTA"
"1057"	"ENSG00000112576"	"CCND3"
"1058"	"ENSG00000112578"	"BYSL"
"1059"	"ENSG00000112624"	"BICRAL"
"1060"	"ENSG00000112659"	"CUL9"
"1061"	"ENSG00000112667"	"DNPH1"
"1062"	"ENSG00000112679"	"DUSP22"
"1063"	"ENSG00000112695"	"COX7A2"
"1064"	"ENSG00000112761"	"CCN6"
"1065"	"ENSG00000112763"	"BTN2A1"
"1066"	"ENSG00000112782"	"CLIC5"
"1067"	"ENSG00000112877"	"CEP72"
"1068"	"ENSG00000112936"	"C7"
"1069"	"ENSG00000112977"	"DAP"
"1070"	"ENSG00000112983"	"BRD8"
"1071"	"ENSG00000113100"	"CDH9"
"1072"	"ENSG00000113108"	"APBB3"
"1073"	"ENSG00000113163"	"CERT1"
"1074"	"ENSG00000113240"	"CLK4"
"1075"	"ENSG00000113273"	"ARSB"
"1076"	"ENSG00000113282"	"CLINT1"
"1077"	"ENSG00000113300"	"CNOT6"
"1078"	"ENSG00000113303"	"BTNL8"
"1079"	"ENSG00000113328"	"CCNG1"
"1080"	"ENSG00000113360"	"DROSHA"
"1081"	"ENSG00000113361"	"CDH6"
"1082"	"ENSG00000113369"	"ARRDC3"
"1083"	"ENSG00000113460"	"BRIX1"
"1084"	"ENSG00000113492"	"AGXT2"
"1085"	"ENSG00000113600"	"C9"
"1086"	"ENSG00000113657"	"DPYSL3"
"1087"	"ENSG00000113712"	"CSNK1A1"
"1088"	"ENSG00000113722"	"CDX1"
"1089"	"ENSG00000113732"	"ATP6V0E1"
"1090"	"ENSG00000113734"	"BNIP1"
"1091"	"ENSG00000113742"	"CPEB4"
"1092"	"ENSG00000113758"	"DBN1"
"1093"	"ENSG00000113790"	"EHHADH"
"1094"	"ENSG00000113805"	"CNTN3"
"1095"	"ENSG00000113812"	"ACTR8"
"1096"	"ENSG00000113851"	"CRBN"
"1097"	"ENSG00000113916"	"BCL6"
"1098"	"ENSG00000113946"	"CLDN16"
"1099"	"ENSG00000113966"	"ARL6"
"1100"	"ENSG00000114013"	"CD86"
"1101"	"ENSG00000114019"	"AMOTL2"
"1102"	"ENSG00000114098"	"ARMC8"
"1103"	"ENSG00000114107"	"CEP70"
"1104"	"ENSG00000114200"	"BCHE"
"1105"	"ENSG00000114270"	"COL7A1"
"1106"	"ENSG00000114331"	"ACAP2"
"1107"	"ENSG00000114346"	"ECT2"
"1108"	"ENSG00000114395"	"CYB561D2"
"1109"	"ENSG00000114423"	"CBLB"
"1110"	"ENSG00000114439"	"BBX"
"1111"	"ENSG00000114573"	"ATP6V1A"
"1112"	"ENSG00000114626"	"ABTB1"
"1113"	"ENSG00000114646"	"CSPG5"
"1114"	"ENSG00000114737"	"CISH"
"1115"	"ENSG00000114739"	"ACVR2B"
"1116"	"ENSG00000114770"	"ABCC5"
"1117"	"ENSG00000114771"	"AADAC"
"1118"	"ENSG00000114779"	"ABHD14B"
"1119"	"ENSG00000114784"	"EIF1B"
"1120"	"ENSG00000114790"	"ARHGEF26"
"1121"	"ENSG00000114841"	"DNAH1"
"1122"	"ENSG00000114859"	"CLCN2"
"1123"	"ENSG00000114867"	"EIF4G1"
"1124"	"ENSG00000114942"	"EEF1B2"
"1125"	"ENSG00000114948"	"ADAM23"
"1126"	"ENSG00000114956"	"DGUOK"
"1127"	"ENSG00000115009"	"CCL20"
"1128"	"ENSG00000115091"	"ACTR3"
"1129"	"ENSG00000115137"	"DNAJC27"
"1130"	"ENSG00000115163"	"CENPA"
"1131"	"ENSG00000115165"	"CYTIP"
"1132"	"ENSG00000115170"	"ACVR1"
"1133"	"ENSG00000115211"	"EIF2B4"
"1134"	"ENSG00000115239"	"ASB3"
"1135"	"ENSG00000115266"	"APC2"
"1136"	"ENSG00000115295"	"CLIP4"
"1137"	"ENSG00000115307"	"AUP1"
"1138"	"ENSG00000115325"	"DOK1"
"1139"	"ENSG00000115355"	"CCDC88A"
"1140"	"ENSG00000115361"	"ACADL"
"1141"	"ENSG00000115380"	"EFEMP1"
"1142"	"ENSG00000115423"	"DNAH6"
"1143"	"ENSG00000115468"	"EFHD1"
"1144"	"ENSG00000115484"	"CCT4"
"1145"	"ENSG00000115504"	"EHBP1"
"1146"	"ENSG00000115520"	"COQ10B"
"1147"	"ENSG00000115526"	"CHST10"
"1148"	"ENSG00000115561"	"CHMP3"
"1149"	"ENSG00000115649"	"CNPPD1"
"1150"	"ENSG00000115657"	"ABCB6"
"1151"	"ENSG00000115760"	"BIRC6"
"1152"	"ENSG00000115816"	"CEBPZ"
"1153"	"ENSG00000115827"	"DCAF17"
"1154"	"ENSG00000115844"	"DLX2"
"1155"	"ENSG00000115866"	"DARS1"
"1156"	"ENSG00000115944"	"COX7A2L"
"1157"	"ENSG00000115966"	"ATF2"
"1158"	"ENSG00000115977"	"AAK1"
"1159"	"ENSG00000116017"	"ARID3A"
"1160"	"ENSG00000116031"	"CD207"
"1161"	"ENSG00000116039"	"ATP6V1B1"
"1162"	"ENSG00000116127"	"ALMS1"
"1163"	"ENSG00000116128"	"BCL9"
"1164"	"ENSG00000116133"	"DHCR24"
"1165"	"ENSG00000116161"	"CACYBP"
"1166"	"ENSG00000116194"	"ANGPTL1"
"1167"	"ENSG00000116254"	"CHD5"
"1168"	"ENSG00000116299"	"ELAPOR1"
"1169"	"ENSG00000116337"	"AMPD2"
"1170"	"ENSG00000116406"	"EDEM3"
"1171"	"ENSG00000116459"	"ATP5PB"
"1172"	"ENSG00000116489"	"CAPZA1"
"1173"	"ENSG00000116539"	"ASH1L"
"1174"	"ENSG00000116544"	"DLGAP3"
"1175"	"ENSG00000116584"	"ARHGEF2"
"1176"	"ENSG00000116641"	"DOCK7"
"1177"	"ENSG00000116675"	"DNAJC6"
"1178"	"ENSG00000116748"	"AMPD1"
"1179"	"ENSG00000116752"	"BCAS2"
"1180"	"ENSG00000116761"	"CTH"
"1181"	"ENSG00000116771"	"AGMAT"
"1182"	"ENSG00000116791"	"CRYZ"
"1183"	"ENSG00000116815"	"CD58"
"1184"	"ENSG00000116824"	"CD2"
"1185"	"ENSG00000116863"	"ADPRS"
"1186"	"ENSG00000116985"	"BMP8B"
"1187"	"ENSG00000117020"	"AKT3"
"1188"	"ENSG00000117054"	"ACADM"
"1189"	"ENSG00000117091"	"CD48"
"1190"	"ENSG00000117114"	"ADGRL2"
"1191"	"ENSG00000117148"	"ACTL8"
"1192"	"ENSG00000117151"	"CTBS"
"1193"	"ENSG00000117266"	"CDK18"
"1194"	"ENSG00000117281"	"CD160"
"1195"	"ENSG00000117298"	"ECE1"
"1196"	"ENSG00000117322"	"CR2"
"1197"	"ENSG00000117335"	"CD46"
"1198"	"ENSG00000117362"	"APH1A"
"1199"	"ENSG00000117395"	"EBNA1BP2"
"1200"	"ENSG00000117399"	"CDC20"
"1201"	"ENSG00000117407"	"ARTN"
"1202"	"ENSG00000117410"	"ATP6V0B"
"1203"	"ENSG00000117411"	"B4GALT2"
"1204"	"ENSG00000117448"	"AKR1A1"
"1205"	"ENSG00000117475"	"BLZF1"
"1206"	"ENSG00000117505"	"DR1"
"1207"	"ENSG00000117519"	"CNN3"
"1208"	"ENSG00000117528"	"ABCD3"
"1209"	"ENSG00000117543"	"DPH5"
"1210"	"ENSG00000117593"	"DARS2"
"1211"	"ENSG00000117682"	"DHDDS"
"1212"	"ENSG00000117713"	"ARID1A"
"1213"	"ENSG00000117724"	"CENPF"
